n,t,observable,mean,std,median,q25,q75,n_realizations
6,90,M_gen,0.3805029704,0.08156863895,0.3626536964,0.3307688874,0.4024558899,30
6,92,M_gen,0.3802441854,0.07825840494,0.3652006546,0.3281124104,0.4010251176,30
6,94,M_gen,0.3717108495,0.07906604041,0.3588348158,0.3145853495,0.4113774984,30
6,96,M_gen,0.3757865341,0.08063664814,0.3554425651,0.3223189439,0.4046400394,30
6,98,M_gen,0.3829931877,0.08255555606,0.3699405098,0.3318120104,0.4170416806,30
6,100,M_gen,0.3837249007,0.07842965,0.3653991591,0.3310628778,0.4012971834,30
6,102,M_gen,0.3828288402,0.07913167621,0.3701724383,0.3410630581,0.4007475956,30
6,104,M_gen,0.3823912044,0.0739149075,0.3612451681,0.3365728872,0.394597179,30
6,106,M_gen,0.38486896,0.07386607454,0.3783690651,0.3409164113,0.4060145923,30
6,108,M_gen,0.3780915189,0.08351436053,0.3514376688,0.3220131644,0.4135080207,30
6,110,M_gen,0.3795254882,0.08319451739,0.3598756464,0.3362721714,0.3979446678,30
6,112,M_gen,0.3809839615,0.08930698937,0.3512016378,0.320799206,0.4040808337,30
6,114,M_gen,0.3861594883,0.08546678448,0.3685112312,0.336948909,0.3984397027,30
6,116,M_gen,0.3878703332,0.08949930961,0.3820139134,0.324978772,0.4050023772,30
6,118,M_gen,0.3811190855,0.09311134524,0.3632285582,0.3251178348,0.400321704,30
6,120,M_gen,0.38305293,0.0938326446,0.3686081003,0.3273987757,0.4089398609,30
6,122,M_gen,0.381094361,0.08898616629,0.3489376284,0.3271729288,0.4080288763,30
6,124,M_gen,0.3819566388,0.08116611745,0.3680970935,0.3293474257,0.4037519846,30
6,126,M_gen,0.3863057178,0.07867830676,0.368969207,0.3319412894,0.4268648314,30
6,128,M_gen,0.3902866698,0.07816306016,0.3824051122,0.3421344457,0.4197459023,30
6,130,M_gen,0.3829437062,0.08460122792,0.3620441444,0.3174993479,0.4137566101,30
6,132,M_gen,0.3788759648,0.0752632112,0.3547355094,0.332564762,0.4075951013,30
6,134,M_gen,0.3718981426,0.07885259634,0.3439997488,0.3217223887,0.392498461,30
6,136,M_gen,0.3744025703,0.08728784317,0.3606560694,0.3049497325,0.3976486208,30
6,138,M_gen,0.378331008,0.08125349974,0.3623405584,0.3321421311,0.4180748789,30
6,140,M_gen,0.370736877,0.07431180945,0.3530270557,0.3210358733,0.3925562541,30
6,142,M_gen,0.3865867984,0.08063892338,0.3779479755,0.3228657995,0.4258944725,30
6,144,M_gen,0.3852976274,0.09123032065,0.353841068,0.3345005393,0.418706184,30
6,146,M_gen,0.3855142499,0.09173394568,0.352756419,0.3346072584,0.4030197151,30
6,148,M_gen,0.3837485454,0.09235018171,0.3616502668,0.3321531243,0.4163782044,30
6,150,M_gen,0.3774907962,0.08899355952,0.3648849963,0.31649768,0.4029583049,30
6,152,M_gen,0.3813464398,0.08015993628,0.3645346718,0.3277240395,0.4020671088,30
6,154,M_gen,0.3894449593,0.07996372744,0.3766838851,0.3388931253,0.4075938616,30
6,156,M_gen,0.3927162974,0.08824860787,0.3753586705,0.3341225889,0.4300311731,30
6,158,M_gen,0.3795050852,0.07842465097,0.3651972778,0.3334274806,0.4118674014,30
6,160,M_gen,0.3780038501,0.06912887401,0.3661404442,0.335357137,0.4052514492,30
6,162,M_gen,0.3747950828,0.07147120196,0.3704638164,0.3303279289,0.3863164152,30
6,164,M_gen,0.3746779427,0.07128959567,0.3589174721,0.3268956847,0.4007294461,30
6,166,M_gen,0.3828186048,0.08373776773,0.36377996,0.3331078128,0.4105792418,30
6,168,M_gen,0.3759418149,0.08225821085,0.3575518288,0.325399155,0.4180806131,30
6,170,M_gen,0.3927508196,0.09282889305,0.3595605773,0.3238621962,0.4323412683,30
6,172,M_gen,0.3944946927,0.08927997372,0.3691041902,0.3462582783,0.4200821488,30
6,174,M_gen,0.3903781971,0.0926923022,0.3777956865,0.3256422481,0.4310245578,30
6,176,M_gen,0.3937623803,0.08817717251,0.3792175188,0.341724466,0.4176172261,30
6,178,M_gen,0.3957526924,0.08183030344,0.3793004627,0.3388843665,0.4378339531,30
6,180,M_gen,0.3898726188,0.08647600936,0.3723800801,0.3389843992,0.4051471134,30
6,182,M_gen,0.3819415306,0.0879516849,0.3613263022,0.330790879,0.4153917537,30
6,184,M_gen,0.3758318309,0.08925516282,0.3613937388,0.3262972476,0.393789824,30
6,186,M_gen,0.3815073554,0.07949457543,0.3615656904,0.3333545345,0.4049533173,30
6,188,M_gen,0.3840019628,0.07871034393,0.3740645483,0.3239081044,0.4238576767,30
6,190,M_gen,0.3822493979,0.07601554107,0.3645993548,0.3375362089,0.4075949145,30
6,192,M_gen,0.3853489781,0.07834923761,0.3662716929,0.3300386403,0.410457368,30
6,194,M_gen,0.3708869748,0.07922212636,0.3496483175,0.3199446616,0.3930895151,30
6,196,M_gen,0.3752797556,0.08245027984,0.3474015825,0.3208132938,0.4182061903,30
6,198,M_gen,0.3785119115,0.08193621443,0.3542115486,0.3260947043,0.4166843386,30
6,200,M_gen,0.387075027,0.08177437845,0.3656658357,0.3355772544,0.4180170554,30
6,202,M_gen,0.3829436366,0.08648622102,0.3527066648,0.3201273985,0.4200925308,30
6,204,M_gen,0.3881497266,0.08189691417,0.3556186876,0.3402713881,0.4257670192,30
6,206,M_gen,0.3906691295,0.08587516092,0.3707803508,0.3339138819,0.4132636062,30
6,208,M_gen,0.3794446911,0.08673574725,0.3571006765,0.3291552436,0.4078641128,30
6,210,M_gen,0.3837971138,0.08605260099,0.3747767703,0.3236010189,0.4176150199,30
6,212,M_gen,0.3843909989,0.0795851636,0.3715334096,0.3409511418,0.4147880588,30
6,214,M_gen,0.3847442059,0.07346977836,0.3571219768,0.3436864089,0.4038764419,30
6,216,M_gen,0.3751689606,0.08049457144,0.3525158924,0.3241518531,0.3898535654,30
6,218,M_gen,0.3846228535,0.07521439231,0.3695067416,0.3358190281,0.4094663013,30
6,220,M_gen,0.3863440053,0.08291424064,0.3608470327,0.3370923064,0.4091763103,30
6,222,M_gen,0.3713959243,0.07946932761,0.346731339,0.3276336146,0.4012427704,30
6,224,M_gen,0.3732351201,0.07460866702,0.3535041894,0.3363704928,0.3940231612,30
6,226,M_gen,0.3755953684,0.07865138702,0.3558467136,0.3280827271,0.3974031194,30
6,228,M_gen,0.3778465696,0.0839983052,0.3622746645,0.3211163826,0.3988273712,30
6,230,M_gen,0.3908844749,0.09093086515,0.364531715,0.3408253847,0.4001074448,30
6,232,M_gen,0.3897726758,0.08846411775,0.3722109619,0.332066054,0.4093269061,30
6,234,M_gen,0.3828967148,0.08128736182,0.3694802791,0.3352577101,0.3936622392,30
6,236,M_gen,0.381768976,0.08137941619,0.3629318034,0.3369830582,0.4007908429,30
6,238,M_gen,0.3840784261,0.07995175228,0.369000143,0.3401166624,0.4024067874,30
6,240,M_gen,0.3902619254,0.0866421483,0.3669891694,0.3405542815,0.426057353,30
6,242,M_gen,0.3920705755,0.0770186334,0.3854887003,0.3334806233,0.4317940488,30
6,244,M_gen,0.379802947,0.07962965003,0.3673377381,0.3240029295,0.4167415442,30
6,246,M_gen,0.372221662,0.08037627537,0.3499599932,0.3203093416,0.4000524534,30
6,248,M_gen,0.3692634497,0.0767360381,0.3505043334,0.3227243094,0.3863391823,30
6,250,M_gen,0.3734567031,0.07544918789,0.3558456111,0.3403670039,0.3833639606,30
6,252,M_gen,0.3781637147,0.07337269016,0.3586268809,0.3287737928,0.4127007905,30
6,254,M_gen,0.3808297694,0.07397441951,0.3594953789,0.3379180941,0.3930644175,30
6,256,M_gen,0.3761755739,0.08011453812,0.3624053926,0.317274174,0.4029051747,30
6,258,M_gen,0.3862784767,0.08106120445,0.3621306468,0.3323398131,0.4097155102,30
6,260,M_gen,0.3778385847,0.08716978988,0.3521638724,0.3183894111,0.4073175822,30
6,262,M_gen,0.3841597376,0.08514031782,0.3588792327,0.3259917567,0.4244094505,30
6,264,M_gen,0.3893265227,0.08794697643,0.3751835945,0.3329197002,0.4278119445,30
6,266,M_gen,0.3899462749,0.0896551356,0.3603231585,0.3319783998,0.4405577308,30
6,268,M_gen,0.3803889522,0.09637138192,0.3709056185,0.3225410108,0.3969689106,30
6,270,M_gen,0.3779507017,0.09482706321,0.3439117753,0.3179896108,0.4145337758,30
6,272,M_gen,0.3822137698,0.09018467808,0.3633168288,0.3353599529,0.3971147183,30
6,274,M_gen,0.3734669448,0.09458022016,0.3441488076,0.3170158748,0.3916165718,30
6,276,M_gen,0.379789741,0.08633656323,0.3600578681,0.3309633402,0.4031372731,30
6,278,M_gen,0.3798763431,0.07522744214,0.3572250869,0.33955297,0.3956219186,30
6,280,M_gen,0.3857953833,0.08010996807,0.3719813359,0.3364850572,0.4276397199,30
6,282,M_gen,0.3988187352,0.07922968108,0.3859491775,0.3451736803,0.4386266511,30
6,284,M_gen,0.3841578041,0.07734386002,0.3712732545,0.3333066748,0.4125823506,30
6,286,M_gen,0.3789364566,0.07717387552,0.3595709763,0.3315782012,0.4108078962,30
6,288,M_gen,0.3773025269,0.08102292846,0.3671087485,0.3148698413,0.4070482248,30
6,290,M_gen,0.3860550986,0.0838722672,0.3806668848,0.328922306,0.4289381208,30
6,292,M_gen,0.3855058043,0.08309508131,0.3649214426,0.333468542,0.4267898656,30
6,294,M_gen,0.3814294555,0.08931801599,0.35909637,0.3312978906,0.4015972506,30
6,296,M_gen,0.3814410285,0.08651134931,0.3654408787,0.3250011243,0.4191670049,30
6,298,M_gen,0.3900405565,0.08960416154,0.3630622173,0.3347066996,0.4227195668,30
6,300,M_gen,0.3904500355,0.08337095022,0.3737212027,0.3375509662,0.4116343172,30
6,302,M_gen,0.3892983929,0.08525964615,0.3621821331,0.335552515,0.4354009244,30
6,304,M_gen,0.3716188327,0.08114136869,0.3493994074,0.3182257294,0.3997816928,30
6,306,M_gen,0.3744912578,0.07832908438,0.3572733617,0.3182775809,0.4009331165,30
6,308,M_gen,0.3782365063,0.08133027197,0.3498718369,0.3257083299,0.3974629597,30
6,310,M_gen,0.3755123785,0.07549056686,0.3631870731,0.3296113968,0.3954811495,30
6,312,M_gen,0.3839305208,0.07713267068,0.3699549252,0.3258360776,0.4217218748,30
6,314,M_gen,0.3832457796,0.07364941362,0.3729798635,0.3279470765,0.4162080178,30
6,316,M_gen,0.375969827,0.07839651498,0.3567551873,0.3292513369,0.3928268162,30
6,318,M_gen,0.3853933292,0.08137229289,0.3772439282,0.3282613357,0.4027515827,30
6,320,M_gen,0.3871311903,0.08489866559,0.3606910488,0.3396075867,0.3933296689,30
6,322,M_gen,0.3933676054,0.08996480168,0.3642565712,0.348116259,0.4286469018,30
6,324,M_gen,0.3928241865,0.08926961193,0.3695077629,0.34170623,0.4317703576,30
6,326,M_gen,0.3753142399,0.09381982026,0.3494644744,0.3203047577,0.3969746341,30
6,328,M_gen,0.383821935,0.09102593502,0.368866304,0.3298771338,0.401321082,30
6,330,M_gen,0.3750927396,0.08884764077,0.3634949195,0.3332576909,0.3875638001,30
6,332,M_gen,0.3810487748,0.08580621553,0.3543161871,0.3355711347,0.3882988925,30
6,334,M_gen,0.3838451825,0.08570319627,0.367898704,0.3431328652,0.3916562929,30
6,336,M_gen,0.3781169367,0.08369310662,0.3491412801,0.3181706413,0.4152086102,30
6,338,M_gen,0.3770549249,0.08080400282,0.3602320606,0.3184427252,0.4131282313,30
6,340,M_gen,0.3810498903,0.07912695587,0.3606462896,0.32583678,0.4211935644,30
6,342,M_gen,0.3810657045,0.07795480644,0.3533994134,0.3297443124,0.4158706349,30
6,344,M_gen,0.3783436218,0.07032049986,0.3645265688,0.3329314674,0.4099555732,30
6,346,M_gen,0.3771717659,0.07406582267,0.3467935856,0.3240276416,0.4190229083,30
6,348,M_gen,0.3841090938,0.07646082042,0.3691970598,0.3324870712,0.4349410117,30
6,350,M_gen,0.3804556834,0.07545932685,0.3665709406,0.3290409044,0.4087746631,30
6,352,M_gen,0.3852343119,0.07519603006,0.374217967,0.3362184985,0.4053250998,30
6,354,M_gen,0.3746476463,0.07367254457,0.3612546471,0.3311699768,0.3975102101,30
6,356,M_gen,0.3736551854,0.07526952263,0.3603753323,0.3379600452,0.3881759273,30
6,358,M_gen,0.3771750864,0.08066448998,0.3546801482,0.3379982472,0.4062331863,30
6,360,M_gen,0.3773808042,0.08130856823,0.3482439915,0.334648923,0.4014072133,30
6,362,M_gen,0.3701481247,0.07852892941,0.3403523327,0.3217759788,0.4034744049,30
6,364,M_gen,0.3806506857,0.07747987053,0.3714186776,0.3344258186,0.4065108193,30
6,366,M_gen,0.3849833599,0.08334947745,0.3598625605,0.330908325,0.4427169492,30
6,368,M_gen,0.3827209289,0.0761939595,0.355405999,0.3379506242,0.4212971686,30
6,370,M_gen,0.3793676812,0.07868209752,0.3658789243,0.3225954415,0.4080434105,30
6,372,M_gen,0.3808857069,0.08490491183,0.3568207402,0.3259685414,0.4005956525,30
6,374,M_gen,0.3841524307,0.0855030019,0.3583932942,0.3313804368,0.4175644663,30
6,376,M_gen,0.3939015793,0.09012781304,0.37481638,0.336953691,0.4304189353,30
6,378,M_gen,0.3852025414,0.0929811107,0.3628164168,0.3423426348,0.4219837077,30
6,380,M_gen,0.3773233665,0.09411848918,0.3631418018,0.318584306,0.3950675438,30
6,382,M_gen,0.3902417747,0.09374264417,0.3720865835,0.3369261073,0.4202410739,30
6,384,M_gen,0.3991006663,0.09396013536,0.3661769643,0.3421741111,0.4371202304,30
6,386,M_gen,0.3899591294,0.0921728198,0.3683627444,0.3403054654,0.4037699149,30
6,388,M_gen,0.3717146379,0.09198533329,0.3532652715,0.3194600553,0.3955465422,30
6,390,M_gen,0.3772834267,0.08808692082,0.3565928404,0.3331938409,0.3989067117,30
6,392,M_gen,0.3805912022,0.0828962313,0.3540541536,0.3327597139,0.4126257807,30
6,394,M_gen,0.3794425017,0.07930291203,0.3603993766,0.3278382701,0.4129559749,30
6,396,M_gen,0.3843507398,0.07981604534,0.3602336322,0.3323203388,0.4108222605,30
6,398,M_gen,0.3758405663,0.0819375444,0.3562144542,0.3239878516,0.4010143031,30
6,400,M_gen,0.3755800825,0.08156647406,0.3678058852,0.3088219095,0.3898633447,30
7,0,M_gen,1,2.646930473e-15,1,1,1,30
7,2,M_gen,0.4934271303,0.169853373,0.4866828169,0.3601940172,0.6001827114,30
7,4,M_gen,0.3229419252,0.1616988509,0.2608786589,0.2058017559,0.3982559258,30
7,6,M_gen,0.2699865084,0.1330257022,0.2148934238,0.1906063421,0.2906204362,30
7,8,M_gen,0.247055406,0.110726543,0.2080892149,0.1855190512,0.2505132504,30
7,10,M_gen,0.2377028819,0.09739445225,0.2062881162,0.1842314455,0.2429149891,30
7,12,M_gen,0.2357044673,0.08760283803,0.2028546529,0.1947035253,0.2468026824,30
7,14,M_gen,0.2384246732,0.07957088711,0.213155538,0.1955123602,0.2439269981,30
7,16,M_gen,0.2413279077,0.07347257943,0.213526969,0.2022323811,0.2507367388,30
7,18,M_gen,0.2401644195,0.07086518278,0.2215944054,0.1996974263,0.2543695906,30
7,20,M_gen,0.2381251219,0.06712768838,0.2271494605,0.2034932495,0.2465717389,30
7,22,M_gen,0.2434330629,0.06508148016,0.2293916704,0.2037236931,0.2567243811,30
7,24,M_gen,0.2491934999,0.06405796564,0.2360346146,0.2168112758,0.2655538848,30
7,26,M_gen,0.2499879368,0.06364103205,0.2384260574,0.2100096032,0.2641653675,30
7,28,M_gen,0.2509379487,0.06536867092,0.247940881,0.2132662593,0.2646125143,30
7,30,M_gen,0.2571090929,0.0710551622,0.2443248174,0.2096713585,0.2788283083,30
7,32,M_gen,0.255630464,0.07264344216,0.234003188,0.2126645126,0.279064836,30
7,34,M_gen,0.2544313763,0.0750390971,0.2353612047,0.2084549063,0.2773237776,30
7,36,M_gen,0.2598009614,0.0749037612,0.2392802698,0.214181684,0.2704300727,30
7,38,M_gen,0.2709241821,0.07712224651,0.2651863556,0.2143360859,0.2902378106,30
7,40,M_gen,0.2705950093,0.0821355175,0.2533187528,0.2251637642,0.2914096653,30
7,42,M_gen,0.2736941859,0.08590160364,0.2488182344,0.2161180888,0.2975350559,30
7,44,M_gen,0.2731369512,0.09255559792,0.2431228957,0.2138841943,0.3067626845,30
7,46,M_gen,0.2704210578,0.09092519147,0.2385006909,0.2135324166,0.2824325394,30
7,48,M_gen,0.2687193992,0.08759185395,0.241751463,0.2158928683,0.285304369,30
7,50,M_gen,0.265246008,0.08901586003,0.238619596,0.2094467371,0.2875512345,30
7,52,M_gen,0.2669967041,0.08898058897,0.2461388351,0.2201653257,0.2797436792,30
7,54,M_gen,0.2690430928,0.08800142281,0.254286265,0.2124297925,0.2965797396,30
7,56,M_gen,0.2692259173,0.08630292895,0.2424021107,0.2183516768,0.2995586812,30
7,58,M_gen,0.2720282155,0.0849172233,0.2590516101,0.2122571457,0.2965555009,30
7,60,M_gen,0.2728142606,0.08574142769,0.2596066173,0.2127447246,0.2921762304,30
7,62,M_gen,0.2777831893,0.08556077128,0.2527991893,0.2258800475,0.3009291173,30
7,64,M_gen,0.273564374,0.08737555937,0.2497507984,0.2172595276,0.300764404,30
7,66,M_gen,0.2695424335,0.08481414513,0.2432922384,0.2106024973,0.2909523065,30
7,68,M_gen,0.2706215946,0.08485164448,0.2504348363,0.2134528231,0.2927647748,30
7,70,M_gen,0.2733180838,0.08058121676,0.2554752388,0.2287468227,0.2940314055,30
7,72,M_gen,0.2727408277,0.08162555689,0.248684255,0.2296293493,0.2779081644,30
7,74,M_gen,0.2718693081,0.0823320934,0.2456467589,0.221805489,0.2775963442,30
7,76,M_gen,0.2724934526,0.08226789394,0.2548892115,0.2115678852,0.2949341285,30
7,78,M_gen,0.2672558406,0.08366556008,0.2387868098,0.2155832509,0.2952612933,30
7,80,M_gen,0.26804051,0.08525369509,0.2331282638,0.2068494414,0.3019821877,30
7,82,M_gen,0.2698794113,0.08608024012,0.2441856022,0.2053541927,0.3045239991,30
7,84,M_gen,0.2749915972,0.08261891837,0.2640715815,0.2123330567,0.3025412114,30
7,86,M_gen,0.2692776325,0.08385910784,0.2432616308,0.2095143571,0.2931889314,30
7,88,M_gen,0.2688330481,0.08138390855,0.2435627519,0.2159911595,0.2961961052,30
7,90,M_gen,0.2698206619,0.07695586617,0.2474393598,0.2217678008,0.3004576943,30
7,92,M_gen,0.2666235726,0.07730914656,0.2420815319,0.2094851804,0.2977953232,30
7,94,M_gen,0.2683355813,0.07530067346,0.2392255049,0.2158348676,0.3089491983,30
7,96,M_gen,0.2675640302,0.07743456275,0.2443811142,0.2125754294,0.3023528099,30
7,98,M_gen,0.2686086664,0.07754836239,0.2444747482,0.2163502545,0.2944945626,30
7,100,M_gen,0.2653733409,0.07899789749,0.2535804572,0.2035666955,0.2980643597,30
7,102,M_gen,0.2644419334,0.07902304311,0.2474576953,0.2121333003,0.2959730125,30
7,104,M_gen,0.2705979578,0.08179444645,0.2503703211,0.2182710588,0.2848531264,30
7,106,M_gen,0.2695556401,0.07988231584,0.2497626219,0.2206552074,0.2943340612,30
7,108,M_gen,0.2703259058,0.08002108234,0.258338247,0.217606061,0.2971283797,30
7,110,M_gen,0.271441917,0.07913347618,0.2457554263,0.2240794753,0.2935401511,30
7,112,M_gen,0.2692739792,0.08197779908,0.2456819102,0.2250685404,0.286205428,30
7,114,M_gen,0.2663402884,0.08276339552,0.244814222,0.2135734379,0.2837845847,30
7,116,M_gen,0.2681082295,0.08163882083,0.2458613531,0.2219363039,0.2830799225,30
7,118,M_gen,0.2696459403,0.0809422975,0.256816798,0.2131298842,0.2855357144,30
7,120,M_gen,0.2702202808,0.080908535,0.2625168894,0.2081052483,0.3047740524,30
7,122,M_gen,0.2676998628,0.07856962495,0.2369902757,0.2193189778,0.2978366364,30
7,124,M_gen,0.2725543451,0.0782938601,0.2553292914,0.2318867329,0.2984548094,30
7,126,M_gen,0.2702743841,0.07852912574,0.2502071318,0.2199740771,0.2849208365,30
7,128,M_gen,0.2656153877,0.07770387246,0.2595600632,0.2148194485,0.2898350482,30
7,130,M_gen,0.262462505,0.07391946885,0.2520528611,0.2154652719,0.2859913496,30
7,132,M_gen,0.2619744439,0.07184033358,0.2537142427,0.207532605,0.2826946163,30
7,134,M_gen,0.2614600866,0.07174180501,0.2553024042,0.2062639524,0.2885855194,30
7,136,M_gen,0.2638561081,0.07000719893,0.2494283557,0.218130879,0.2904153416,30
7,138,M_gen,0.2626412001,0.07101786567,0.2451046993,0.2114698312,0.279079862,30
7,140,M_gen,0.2648580443,0.07476865254,0.2429346685,0.2267937894,0.2764081319,30
7,142,M_gen,0.2681849731,0.081994038,0.2431810416,0.2183637179,0.2871635885,30
7,144,M_gen,0.2730804147,0.08192042919,0.2482201546,0.2221300346,0.2874146013,30
7,146,M_gen,0.2736239301,0.08474485757,0.2525086138,0.2099666559,0.3061326527,30
7,148,M_gen,0.271408142,0.08726666828,0.2504645186,0.2217581991,0.2908505625,30
7,150,M_gen,0.2741491501,0.0890513961,0.2506695743,0.2100469425,0.2914560937,30
7,152,M_gen,0.2717230059,0.08965079636,0.2345196341,0.2195749691,0.3103239017,30
7,154,M_gen,0.2694458173,0.09138844405,0.2386549557,0.2161470354,0.3043019827,30
7,156,M_gen,0.2695214506,0.09577849271,0.230899071,0.2140029175,0.2997626899,30
7,158,M_gen,0.2734640455,0.09889155062,0.2400952369,0.2128516534,0.307682202,30
7,160,M_gen,0.2759736802,0.1007654761,0.2437931564,0.2004304091,0.302196374,30
7,162,M_gen,0.2742182094,0.09772580058,0.2541067176,0.209955764,0.2965571055,30
7,164,M_gen,0.274078374,0.09347609677,0.2528781607,0.2219410427,0.2888263181,30
7,166,M_gen,0.2713037597,0.08996437653,0.2505275082,0.2292915203,0.2793630522,30
7,168,M_gen,0.2746039714,0.09028804497,0.2547758306,0.2326312468,0.2910279836,30
7,170,M_gen,0.2716516635,0.09151821245,0.2495775433,0.2271641814,0.2737977231,30
7,172,M_gen,0.2751932979,0.09182451475,0.2514476604,0.2163413164,0.2840605214,30
7,174,M_gen,0.2753033117,0.09241880586,0.2609831947,0.2220839656,0.2934533942,30
7,176,M_gen,0.2751505136,0.08828158051,0.2475328426,0.225345386,0.296225866,30
7,178,M_gen,0.268820134,0.08820876161,0.2453156545,0.2241055251,0.2737812478,30
7,180,M_gen,0.2710206496,0.08661468315,0.2459371129,0.21603454,0.2879990272,30
7,182,M_gen,0.2692593207,0.08234290146,0.2452230647,0.218382403,0.2750951228,30
7,184,M_gen,0.2705580475,0.085419641,0.2533536644,0.206184969,0.3001052788,30
7,186,M_gen,0.2692616812,0.08360177613,0.2513680563,0.2216587588,0.2779952876,30
7,188,M_gen,0.2699902714,0.08582200362,0.2545175296,0.2112932385,0.2862781,30
7,190,M_gen,0.27085538,0.08906943516,0.2563945291,0.2149104962,0.2890167318,30
7,192,M_gen,0.2663104041,0.08488958535,0.2432986818,0.217667151,0.2923082184,30
7,194,M_gen,0.2623385072,0.09009174451,0.2357218336,0.2029523089,0.2915137681,30
7,196,M_gen,0.2683116316,0.08691220235,0.2356292328,0.2128350743,0.2965561151,30
7,198,M_gen,0.2713745838,0.085990064,0.2466730097,0.2278843522,0.2957339546,30
7,200,M_gen,0.2704774945,0.08571463491,0.2619628612,0.2092112447,0.2894013132,30
7,202,M_gen,0.2731962736,0.0849692005,0.2551976898,0.2158681182,0.3002208587,30
7,204,M_gen,0.2725193063,0.08616584552,0.2539582468,0.2145477888,0.308236044,30
7,206,M_gen,0.2728838284,0.08467100544,0.2574717817,0.2217866187,0.29662193,30
7,208,M_gen,0.2727875034,0.08750228869,0.2565550344,0.2143832065,0.2964280253,30
7,210,M_gen,0.2734806186,0.08749891586,0.2471201066,0.2219158007,0.3039949145,30
7,212,M_gen,0.2661988048,0.09136622915,0.2350032132,0.2105820826,0.2980504243,30
7,214,M_gen,0.2721687641,0.09242821335,0.2432772021,0.2091818827,0.2934814163,30
7,216,M_gen,0.2764252296,0.09075528213,0.2504354322,0.2130825837,0.2974824213,30
7,218,M_gen,0.2765916974,0.09348106966,0.2541270991,0.2115631329,0.3047525679,30
7,220,M_gen,0.2727257904,0.09740876046,0.2410181825,0.2159170133,0.2982808892,30
7,222,M_gen,0.2733321736,0.09354737137,0.2497372747,0.2168770071,0.2853281859,30
7,224,M_gen,0.2791429699,0.09170393074,0.2505017116,0.2256836542,0.2933080374,30
7,226,M_gen,0.2745075514,0.09366039487,0.2429311108,0.210524806,0.3087655251,30
7,228,M_gen,0.2766822947,0.09075821041,0.2508073125,0.2136728856,0.307971967,30
7,230,M_gen,0.2770355312,0.08694660933,0.2591095319,0.2251697999,0.2836480885,30
7,232,M_gen,0.2664017429,0.08833704886,0.2431383321,0.2157739857,0.2807265731,30
7,234,M_gen,0.2682734435,0.08667564345,0.2433666385,0.2139258137,0.2775727766,30
7,236,M_gen,0.2701952648,0.08524899338,0.2461253653,0.2211250676,0.2908815354,30
7,238,M_gen,0.2695143463,0.08284966894,0.2441766551,0.2236975218,0.2922369509,30
7,240,M_gen,0.2686506528,0.08206101471,0.2575196573,0.2243708618,0.2833868769,30
7,242,M_gen,0.2725991718,0.08095288162,0.2564704791,0.2225019231,0.2973663664,30
7,244,M_gen,0.2731638801,0.08277779489,0.2540864813,0.2191579769,0.2984652555,30
7,246,M_gen,0.2655352066,0.08327092652,0.241731393,0.2111613765,0.2887772502,30
7,248,M_gen,0.2673390184,0.08488023944,0.2437683635,0.2110609273,0.2961030785,30
7,250,M_gen,0.2682476631,0.08442567348,0.2409350002,0.2213203772,0.2858647195,30
7,252,M_gen,0.27552439,0.08177609548,0.2570461141,0.2234505133,0.2981801042,30
7,254,M_gen,0.2664486176,0.08720530406,0.2477432459,0.2063830912,0.2903634802,30
7,256,M_gen,0.2684850795,0.08345285649,0.2467302982,0.2194542685,0.2913560772,30
7,258,M_gen,0.2656904268,0.08391624907,0.2403086668,0.2113029889,0.2910257633,30
7,260,M_gen,0.2612916721,0.08446232698,0.2548312446,0.2118542864,0.2786692708,30
7,262,M_gen,0.2700782268,0.08246389798,0.2488708589,0.2171822116,0.2953185578,30
7,264,M_gen,0.2712833068,0.08330771296,0.2614223551,0.2176526747,0.2864475885,30
7,266,M_gen,0.2740572388,0.08250023635,0.2620649711,0.2205783535,0.2941670421,30
7,268,M_gen,0.2764937761,0.08389347849,0.2604640271,0.2101602074,0.3092439808,30
7,270,M_gen,0.2729547293,0.08603658287,0.2520335467,0.2078759228,0.3105303518,30
7,272,M_gen,0.2771688512,0.08792683598,0.2434526036,0.2248911147,0.3296547574,30
7,274,M_gen,0.2783274126,0.08820282922,0.2660809482,0.2134702855,0.310479389,30
7,276,M_gen,0.2781648108,0.08896311951,0.2519569952,0.2207468913,0.2946546963,30
7,278,M_gen,0.2807109627,0.08889397931,0.255998305,0.2328165404,0.3116001589,30
7,280,M_gen,0.2757598155,0.09001248327,0.2566869528,0.227131136,0.2972552115,30
7,282,M_gen,0.2732138632,0.09012844465,0.2521135769,0.2178583065,0.29532062,30
7,284,M_gen,0.2706342127,0.08858030084,0.2503412595,0.2178074552,0.2840965592,30
7,286,M_gen,0.272449739,0.0852595379,0.253812226,0.219760913,0.2889615651,30
7,288,M_gen,0.2683440007,0.08179646763,0.2451552829,0.2142373737,0.2901774424,30
7,290,M_gen,0.2685651959,0.07744720321,0.2514792373,0.2117588694,0.2944440234,30
7,292,M_gen,0.2697320431,0.07337177439,0.2575019194,0.2216273761,0.2925030175,30
7,294,M_gen,0.2665969988,0.07369328522,0.2519387876,0.2277931229,0.2937666639,30
7,296,M_gen,0.2640890758,0.07117219119,0.2520198999,0.2202161208,0.2844238438,30
7,298,M_gen,0.267322924,0.07064012418,0.2628232244,0.2196440522,0.2874930487,30
