n,t,observable,mean,std,median,q25,q75,n_realizations
6,48,autocorrelation,0.3634568065,0.09806140688,0.3368482034,0.298302838,0.3930167493,30
6,50,autocorrelation,0.350463217,0.09596285207,0.3197331907,0.2958012287,0.3629289082,30
6,52,autocorrelation,0.3490624384,0.09077904735,0.330149217,0.3001909351,0.3571606509,30
6,54,autocorrelation,0.3494585362,0.09181085753,0.3386641852,0.3027707062,0.3550942378,30
6,56,autocorrelation,0.356810107,0.09352164217,0.3234494933,0.3005715891,0.4137739182,30
6,58,autocorrelation,0.3649483464,0.09191125595,0.3384491525,0.2988684412,0.4144059226,30
6,60,autocorrelation,0.365638207,0.09517899905,0.3522310247,0.2927183977,0.4097532049,30
6,62,autocorrelation,0.377903994,0.08970381649,0.370918284,0.334637453,0.4179770201,30
6,64,autocorrelation,0.3700781695,0.09728611286,0.354931624,0.3206687985,0.4008044583,30
6,66,autocorrelation,0.3472884557,0.08202695706,0.3268105769,0.2987161626,0.3563709192,30
6,68,autocorrelation,0.3603158173,0.07908341419,0.3444588623,0.3111746978,0.3919167857,30
6,70,autocorrelation,0.3557523889,0.08285880954,0.333386276,0.3049695864,0.3903111705,30
6,72,autocorrelation,0.3576685026,0.09160490479,0.3391353649,0.2912590934,0.4011124886,30
6,74,autocorrelation,0.361085071,0.09474288565,0.3494638679,0.2952707957,0.380297302,30
6,76,autocorrelation,0.3536844956,0.08816626667,0.3353057006,0.2911207093,0.395792328,30
6,78,autocorrelation,0.3540283487,0.08140053955,0.3255700907,0.3074872175,0.3764905205,30
6,80,autocorrelation,0.3562263115,0.07979163391,0.3383728952,0.2987406832,0.3854579351,30
6,82,autocorrelation,0.3608582393,0.0814984361,0.3473886725,0.2989150894,0.3919379328,30
6,84,autocorrelation,0.3802513958,0.08359055416,0.3539231283,0.3191219433,0.4099074135,30
6,86,autocorrelation,0.3655683255,0.08760262213,0.3558280733,0.3064543324,0.3960530417,30
6,88,autocorrelation,0.3594621855,0.08829415329,0.3433532506,0.3138150533,0.3929330244,30
6,90,autocorrelation,0.3614318821,0.08878871644,0.3449781911,0.3099959398,0.3862529894,30
6,92,autocorrelation,0.3589975337,0.08654033902,0.3512128807,0.3077211922,0.3855893882,30
6,94,autocorrelation,0.3497691139,0.08894470991,0.3346295086,0.2894889485,0.3977341621,30
6,96,autocorrelation,0.3555481338,0.08774334136,0.3355051678,0.292619927,0.3932305194,30
6,98,autocorrelation,0.3617140754,0.09137131588,0.3483611908,0.3102935724,0.399931081,30
6,100,autocorrelation,0.3619058867,0.08734877998,0.3414445484,0.3051197689,0.3900480866,30
6,102,autocorrelation,0.3626072372,0.08741523464,0.3531615652,0.311846668,0.3839289677,30
6,104,autocorrelation,0.3629980014,0.07997486608,0.3443145286,0.3118788535,0.3795755737,30
6,106,autocorrelation,0.3655010778,0.08159896605,0.358723096,0.3215161208,0.3913165093,30
6,108,autocorrelation,0.3561147949,0.09184219842,0.330372074,0.2956829167,0.3977027536,30
6,110,autocorrelation,0.3606211891,0.09056629279,0.3419959909,0.3144722559,0.3822002302,30
6,112,autocorrelation,0.3595450701,0.09690787689,0.3310999664,0.3005535226,0.3879452071,30
6,114,autocorrelation,0.3656749899,0.09292726016,0.3464039827,0.3126274446,0.3855588011,30
6,116,autocorrelation,0.3679811693,0.09798501627,0.3638289087,0.3006238015,0.3900150079,30
6,118,autocorrelation,0.3611004652,0.09990087556,0.3427549839,0.3032243395,0.3860284368,30
6,120,autocorrelation,0.3629378646,0.1015234108,0.3481870617,0.3057927607,0.3936602021,30
6,122,autocorrelation,0.3615207373,0.09521428636,0.3294899183,0.3060269511,0.3941712368,30
6,124,autocorrelation,0.3610974868,0.08898572304,0.3489568678,0.3044315101,0.3907660701,30
6,126,autocorrelation,0.3659523466,0.08585308601,0.3508553394,0.3150802633,0.4110005351,30
6,128,autocorrelation,0.3707602148,0.08585719211,0.3610904766,0.3174283588,0.4077222087,30
6,130,autocorrelation,0.3619904205,0.09300247702,0.3387411211,0.2926067242,0.4027813804,30
6,132,autocorrelation,0.3603102216,0.0817236985,0.3296607339,0.3122584404,0.3932544725,30
6,134,autocorrelation,0.3482195003,0.08801567294,0.319639212,0.2976227881,0.3736594101,30
6,136,autocorrelation,0.3529416558,0.09679582303,0.3452081231,0.2770118567,0.3847769707,30
6,138,autocorrelation,0.3575948528,0.08947049801,0.336024575,0.3063474436,0.4038032722,30
6,140,autocorrelation,0.3509236224,0.08094897571,0.3348212787,0.2954886988,0.3757345286,30
6,142,autocorrelation,0.367251062,0.0877193658,0.3545847596,0.3007083929,0.4127340379,30
6,144,autocorrelation,0.3638647781,0.1000824016,0.3331815188,0.3051306424,0.4005524782,30
6,146,autocorrelation,0.3655440212,0.09959251369,0.3348387244,0.306107364,0.3925419489,30
6,148,autocorrelation,0.3631500458,0.101078988,0.3384653751,0.311438103,0.4005310747,30
6,150,autocorrelation,0.358098342,0.09514499129,0.3501226384,0.2946255318,0.3787490146,30
6,152,autocorrelation,0.3624316154,0.08620886525,0.3426458237,0.3052930141,0.3841598785,30
6,154,autocorrelation,0.3716421266,0.08563917239,0.3604680761,0.316316422,0.3961271402,30
6,156,autocorrelation,0.3739804059,0.09649052198,0.3582841669,0.3123314568,0.4158388308,30
6,158,autocorrelation,0.3583677748,0.08695795982,0.3485345891,0.3069322156,0.3928121917,30
6,160,autocorrelation,0.3601841102,0.07507818587,0.3489841354,0.3089836862,0.3897947715,30
6,162,autocorrelation,0.3555042406,0.07711961257,0.3482906305,0.3085542468,0.370244906,30
6,164,autocorrelation,0.3536625893,0.07834929765,0.3403724979,0.3032798968,0.3846581031,30
